dataset,cpd_algo,forecast_algo,delta,window_days,n_runs,raw_best_min_segment,raw_best_result_dir,raw_best_n_detected,raw_best_n_true,raw_best_tp,raw_best_tn,raw_best_fp,raw_best_fn,raw_best_tp_rate,raw_best_fp_rate,raw_best_precision,raw_best_recall,raw_best_f1_score,raw_best_gmean,raw_best_covering,raw_best_rand_index,residual_best_min_segment,residual_best_result_dir,residual_best_n_detected,residual_best_n_true,residual_best_tp,residual_best_tn,residual_best_fp,residual_best_fn,residual_best_tp_rate,residual_best_fp_rate,residual_best_precision,residual_best_recall,residual_best_f1_score,residual_best_gmean,residual_best_covering,residual_best_rand_index,residual_minus_raw_n_detected,residual_minus_raw_n_true,residual_minus_raw_tp,residual_minus_raw_tn,residual_minus_raw_fp,residual_minus_raw_fn,residual_minus_raw_tp_rate,residual_minus_raw_fp_rate,residual_minus_raw_precision,residual_minus_raw_recall,residual_minus_raw_f1_score,residual_minus_raw_gmean,residual_minus_raw_covering,residual_minus_raw_rand_index
LUCID_2,BottomUp,HybridLassoXGB,3,28,1,28,/home/mdeschietere/serenity/ECOS2026/results/raw/LUCID_2/cpd_BottomUp_ms28_d3_w28/forecast_HybridLassoXGB,7.0,2.0,0.0,357.0,7.0,2.0,0.0,0.019230769230769232,0.0,0.0,0.0,0.0,0.3743169398907104,0.7439029867505053,28,/home/mdeschietere/serenity/ECOS2026/results/raw/LUCID_2/cpd_BottomUp_ms28_d3_w28/forecast_HybridLassoXGB,7.0,2.0,0.0,357.0,7.0,2.0,0.0,0.019230769230769232,0.0,0.0,0.0,0.0,0.3743169398907104,0.7439029867505053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LUCID_2,BottomUp,HybridLassoXGB,7,28,1,28,/home/mdeschietere/serenity/ECOS2026/results/raw/LUCID_2/cpd_BottomUp_ms28_d7_w28/forecast_HybridLassoXGB,7.0,2.0,0.0,357.0,7.0,2.0,0.0,0.019230769230769232,0.0,0.0,0.0,0.0,0.3743169398907104,0.7439029867505053,28,/home/mdeschietere/serenity/ECOS2026/results/raw/LUCID_2/cpd_BottomUp_ms28_d7_w28/forecast_HybridLassoXGB,7.0,2.0,0.0,357.0,7.0,2.0,0.0,0.019230769230769232,0.0,0.0,0.0,0.0,0.3743169398907104,0.7439029867505053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LUCID_2,BottomUp,KNN,1,28,1,28,/home/mdeschietere/serenity/ECOS2026/results/raw/LUCID_2/cpd_BottomUp_ms28_d1_w28/forecast_KNN,7.0,2.0,0.0,357.0,7.0,2.0,0.0,0.019230769230769232,0.0,0.0,0.0,0.0,0.3743169398907104,0.7439029867505053,28,/home/mdeschietere/serenity/ECOS2026/results/raw/LUCID_2/cpd_BottomUp_ms28_d1_w28/forecast_KNN,7.0,2.0,0.0,357.0,7.0,2.0,0.0,0.019230769230769232,0.0,0.0,0.0,0.0,0.3743169398907104,0.7439029867505053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LUCID_2,BottomUp,KNN,3,28,1,28,/home/mdeschietere/serenity/ECOS2026/results/raw/LUCID_2/cpd_BottomUp_ms28_d3_w28/forecast_KNN,7.0,2.0,0.0,357.0,7.0,2.0,0.0,0.019230769230769232,0.0,0.0,0.0,0.0,0.3743169398907104,0.7439029867505053,28,/home/mdeschietere/serenity/ECOS2026/results/raw/LUCID_2/cpd_BottomUp_ms28_d3_w28/forecast_KNN,7.0,2.0,0.0,357.0,7.0,2.0,0.0,0.019230769230769232,0.0,0.0,0.0,0.0,0.3743169398907104,0.7439029867505053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LUCID_2,BottomUp,KNN,7,28,1,28,/home/mdeschietere/serenity/ECOS2026/results/raw/LUCID_2/cpd_BottomUp_ms28_d7_w28/forecast_KNN,7.0,2.0,0.0,357.0,7.0,2.0,0.0,0.019230769230769232,0.0,0.0,0.0,0.0,0.3743169398907104,0.7439029867505053,28,/home/mdeschietere/serenity/ECOS2026/results/raw/LUCID_2/cpd_BottomUp_ms28_d7_w28/forecast_KNN,7.0,2.0,0.0,357.0,7.0,2.0,0.0,0.019230769230769232,0.0,0.0,0.0,0.0,0.3743169398907104,0.7439029867505053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LUCID_2,BottomUp,LR,1,28,1,28,/home/mdeschietere/serenity/ECOS2026/results/raw/LUCID_2/cpd_BottomUp_ms28_d1_w28/forecast_LR,7.0,2.0,0.0,357.0,7.0,2.0,0.0,0.019230769230769232,0.0,0.0,0.0,0.0,0.3743169398907104,0.7439029867505053,28,/home/mdeschietere/serenity/ECOS2026/results/raw/LUCID_2/cpd_BottomUp_ms28_d1_w28/forecast_LR,6.0,2.0,0.0,358.0,6.0,2.0,0.0,0.016483516483516484,0.0,0.0,0.0,0.0,0.5,0.775582004641066,-1.0,0.0,0.0,1.0,-1.0,0.0,0.0,-0.002747252747252748,0.0,0.0,0.0,0.0,0.1256830601092896,0.03167901789056071
LUCID_2,BottomUp,LR,3,28,1,28,/home/mdeschietere/serenity/ECOS2026/results/raw/LUCID_2/cpd_BottomUp_ms28_d3_w28/forecast_LR,7.0,2.0,0.0,357.0,7.0,2.0,0.0,0.019230769230769232,0.0,0.0,0.0,0.0,0.3743169398907104,0.7439029867505053,28,/home/mdeschietere/serenity/ECOS2026/results/raw/LUCID_2/cpd_BottomUp_ms28_d3_w28/forecast_LR,6.0,2.0,0.0,358.0,6.0,2.0,0.0,0.016483516483516484,0.0,0.0,0.0,0.0,0.5,0.775582004641066,-1.0,0.0,0.0,1.0,-1.0,0.0,0.0,-0.002747252747252748,0.0,0.0,0.0,0.0,0.1256830601092896,0.03167901789056071
LUCID_2,BottomUp,LR,7,28,1,28,/home/mdeschietere/serenity/ECOS2026/results/raw/LUCID_2/cpd_BottomUp_ms28_d7_w28/forecast_LR,7.0,2.0,0.0,357.0,7.0,2.0,0.0,0.019230769230769232,0.0,0.0,0.0,0.0,0.3743169398907104,0.7439029867505053,28,/home/mdeschietere/serenity/ECOS2026/results/raw/LUCID_2/cpd_BottomUp_ms28_d7_w28/forecast_LR,6.0,2.0,0.0,358.0,6.0,2.0,0.0,0.016483516483516484,0.0,0.0,0.0,0.0,0.5,0.775582004641066,-1.0,0.0,0.0,1.0,-1.0,0.0,0.0,-0.002747252747252748,0.0,0.0,0.0,0.0,0.1256830601092896,0.03167901789056071
LUCID_2,BottomUp,LSVR,1,28,1,28,/home/mdeschietere/serenity/ECOS2026/results/raw/LUCID_2/cpd_BottomUp_ms28_d1_w28/forecast_LSVR,7.0,2.0,0.0,357.0,7.0,2.0,0.0,0.019230769230769232,0.0,0.0,0.0,0.0,0.3743169398907104,0.7439029867505053,28,/home/mdeschietere/serenity/ECOS2026/results/raw/LUCID_2/cpd_BottomUp_ms28_d1_w28/forecast_LSVR,7.0,2.0,0.0,357.0,7.0,2.0,0.0,0.019230769230769232,0.0,0.0,0.0,0.0,0.3743169398907104,0.7439029867505053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LUCID_2,BottomUp,LSVR,3,28,1,28,/home/mdeschietere/serenity/ECOS2026/results/raw/LUCID_2/cpd_BottomUp_ms28_d3_w28/forecast_LSVR,7.0,2.0,0.0,357.0,7.0,2.0,0.0,0.019230769230769232,0.0,0.0,0.0,0.0,0.3743169398907104,0.7439029867505053,28,/home/mdeschietere/serenity/ECOS2026/results/raw/LUCID_2/cpd_BottomUp_ms28_d3_w28/forecast_LSVR,7.0,2.0,0.0,357.0,7.0,2.0,0.0,0.019230769230769232,0.0,0.0,0.0,0.0,0.3743169398907104,0.7439029867505053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LUCID_2,BottomUp,LSVR,7,28,1,28,/home/mdeschietere/serenity/ECOS2026/results/raw/LUCID_2/cpd_BottomUp_ms28_d7_w28/forecast_LSVR,7.0,2.0,0.0,357.0,7.0,2.0,0.0,0.019230769230769232,0.0,0.0,0.0,0.0,0.3743169398907104,0.7439029867505053,28,/home/mdeschietere/serenity/ECOS2026/results/raw/LUCID_2/cpd_BottomUp_ms28_d7_w28/forecast_LSVR,7.0,2.0,0.0,357.0,7.0,2.0,0.0,0.019230769230769232,0.0,0.0,0.0,0.0,0.3743169398907104,0.7439029867505053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LUCID_2,BottomUp,Lasso,1,28,1,28,/home/mdeschietere/serenity/ECOS2026/results/raw/LUCID_2/cpd_BottomUp_ms28_d1_w28/forecast_Lasso,7.0,2.0,0.0,357.0,7.0,2.0,0.0,0.019230769230769232,0.0,0.0,0.0,0.0,0.3743169398907104,0.7439029867505053,28,/home/mdeschietere/serenity/ECOS2026/results/raw/LUCID_2/cpd_BottomUp_ms28_d1_w28/forecast_Lasso,7.0,2.0,0.0,357.0,7.0,2.0,0.0,0.019230769230769232,0.0,0.0,0.0,0.0,0.3743169398907104,0.7439029867505053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LUCID_2,BottomUp,Lasso,3,28,1,28,/home/mdeschietere/serenity/ECOS2026/results/raw/LUCID_2/cpd_BottomUp_ms28_d3_w28/forecast_Lasso,7.0,2.0,0.0,357.0,7.0,2.0,0.0,0.019230769230769232,0.0,0.0,0.0,0.0,0.3743169398907104,0.7439029867505053,28,/home/mdeschietere/serenity/ECOS2026/results/raw/LUCID_2/cpd_BottomUp_ms28_d3_w28/forecast_Lasso,7.0,2.0,0.0,357.0,7.0,2.0,0.0,0.019230769230769232,0.0,0.0,0.0,0.0,0.3743169398907104,0.7439029867505053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LUCID_2,BottomUp,Lasso,7,28,1,28,/home/mdeschietere/serenity/ECOS2026/results/raw/LUCID_2/cpd_BottomUp_ms28_d7_w28/forecast_Lasso,7.0,2.0,0.0,357.0,7.0,2.0,0.0,0.019230769230769232,0.0,0.0,0.0,0.0,0.3743169398907104,0.7439029867505053,28,/home/mdeschietere/serenity/ECOS2026/results/raw/LUCID_2/cpd_BottomUp_ms28_d7_w28/forecast_Lasso,7.0,2.0,0.0,357.0,7.0,2.0,0.0,0.019230769230769232,0.0,0.0,0.0,0.0,0.3743169398907104,0.7439029867505053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LUCID_2,BottomUp,MLP,1,28,1,28,/home/mdeschietere/serenity/ECOS2026/results/raw/LUCID_2/cpd_BottomUp_ms28_d1_w28/forecast_MLP,7.0,2.0,0.0,357.0,7.0,2.0,0.0,0.019230769230769232,0.0,0.0,0.0,0.0,0.3743169398907104,0.7439029867505053,28,/home/mdeschietere/serenity/ECOS2026/results/raw/LUCID_2/cpd_BottomUp_ms28_d1_w28/forecast_MLP,7.0,2.0,0.0,357.0,7.0,2.0,0.0,0.019230769230769232,0.0,0.0,0.0,0.0,0.3743169398907104,0.7439029867505053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LUCID_2,BottomUp,MLP,3,28,1,28,/home/mdeschietere/serenity/ECOS2026/results/raw/LUCID_2/cpd_BottomUp_ms28_d3_w28/forecast_MLP,7.0,2.0,0.0,357.0,7.0,2.0,0.0,0.019230769230769232,0.0,0.0,0.0,0.0,0.3743169398907104,0.7439029867505053,28,/home/mdeschietere/serenity/ECOS2026/results/raw/LUCID_2/cpd_BottomUp_ms28_d3_w28/forecast_MLP,7.0,2.0,0.0,357.0,7.0,2.0,0.0,0.019230769230769232,0.0,0.0,0.0,0.0,0.3743169398907104,0.7439029867505053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LUCID_2,BottomUp,MLP,7,28,1,28,/home/mdeschietere/serenity/ECOS2026/results/raw/LUCID_2/cpd_BottomUp_ms28_d7_w28/forecast_MLP,7.0,2.0,0.0,357.0,7.0,2.0,0.0,0.019230769230769232,0.0,0.0,0.0,0.0,0.3743169398907104,0.7439029867505053,28,/home/mdeschietere/serenity/ECOS2026/results/raw/LUCID_2/cpd_BottomUp_ms28_d7_w28/forecast_MLP,7.0,2.0,0.0,357.0,7.0,2.0,0.0,0.019230769230769232,0.0,0.0,0.0,0.0,0.3743169398907104,0.7439029867505053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LUCID_2,BottomUp,SARIMAX,1,28,1,28,/home/mdeschietere/serenity/ECOS2026/results/raw/LUCID_2/cpd_BottomUp_ms28_d1_w28/forecast_SARIMAX,7.0,2.0,0.0,357.0,7.0,2.0,0.0,0.019230769230769232,0.0,0.0,0.0,0.0,0.3743169398907104,0.7439029867505053,28,/home/mdeschietere/serenity/ECOS2026/results/raw/LUCID_2/cpd_BottomUp_ms28_d1_w28/forecast_SARIMAX,7.0,2.0,0.0,357.0,7.0,2.0,0.0,0.019230769230769232,0.0,0.0,0.0,0.0,0.3743169398907104,0.7439029867505053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LUCID_2,BottomUp,SARIMAX,3,28,1,28,/home/mdeschietere/serenity/ECOS2026/results/raw/LUCID_2/cpd_BottomUp_ms28_d3_w28/forecast_SARIMAX,7.0,2.0,0.0,357.0,7.0,2.0,0.0,0.019230769230769232,0.0,0.0,0.0,0.0,0.3743169398907104,0.7439029867505053,28,/home/mdeschietere/serenity/ECOS2026/results/raw/LUCID_2/cpd_BottomUp_ms28_d3_w28/forecast_SARIMAX,7.0,2.0,0.0,357.0,7.0,2.0,0.0,0.019230769230769232,0.0,0.0,0.0,0.0,0.3743169398907104,0.7439029867505053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LUCID_2,BottomUp,SARIMAX,7,28,1,28,/home/mdeschietere/serenity/ECOS2026/results/raw/LUCID_2/cpd_BottomUp_ms28_d7_w28/forecast_SARIMAX,7.0,2.0,0.0,357.0,7.0,2.0,0.0,0.019230769230769232,0.0,0.0,0.0,0.0,0.3743169398907104,0.7439029867505053,28,/home/mdeschietere/serenity/ECOS2026/results/raw/LUCID_2/cpd_BottomUp_ms28_d7_w28/forecast_SARIMAX,7.0,2.0,0.0,357.0,7.0,2.0,0.0,0.019230769230769232,0.0,0.0,0.0,0.0,0.3743169398907104,0.7439029867505053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LUCID_2,BottomUp,SGD,1,28,1,28,/home/mdeschietere/serenity/ECOS2026/results/raw/LUCID_2/cpd_BottomUp_ms28_d1_w28/forecast_SGD,7.0,2.0,0.0,357.0,7.0,2.0,0.0,0.019230769230769232,0.0,0.0,0.0,0.0,0.3743169398907104,0.7439029867505053,28,/home/mdeschietere/serenity/ECOS2026/results/raw/LUCID_2/cpd_BottomUp_ms28_d1_w28/forecast_SGD,7.0,2.0,0.0,357.0,7.0,2.0,0.0,0.019230769230769232,0.0,0.0,0.0,0.0,0.3743169398907104,0.7439029867505053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LUCID_2,BottomUp,SGD,3,28,1,28,/home/mdeschietere/serenity/ECOS2026/results/raw/LUCID_2/cpd_BottomUp_ms28_d3_w28/forecast_SGD,7.0,2.0,0.0,357.0,7.0,2.0,0.0,0.019230769230769232,0.0,0.0,0.0,0.0,0.3743169398907104,0.7439029867505053,28,/home/mdeschietere/serenity/ECOS2026/results/raw/LUCID_2/cpd_BottomUp_ms28_d3_w28/forecast_SGD,7.0,2.0,0.0,357.0,7.0,2.0,0.0,0.019230769230769232,0.0,0.0,0.0,0.0,0.3743169398907104,0.7439029867505053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LUCID_2,BottomUp,SGD,7,28,1,28,/home/mdeschietere/serenity/ECOS2026/results/raw/LUCID_2/cpd_BottomUp_ms28_d7_w28/forecast_SGD,7.0,2.0,0.0,357.0,7.0,2.0,0.0,0.019230769230769232,0.0,0.0,0.0,0.0,0.3743169398907104,0.7439029867505053,28,/home/mdeschietere/serenity/ECOS2026/results/raw/LUCID_2/cpd_BottomUp_ms28_d7_w28/forecast_SGD,7.0,2.0,0.0,357.0,7.0,2.0,0.0,0.019230769230769232,0.0,0.0,0.0,0.0,0.3743169398907104,0.7439029867505053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LUCID_2,BottomUp,SVR,1,28,1,28,/home/mdeschietere/serenity/ECOS2026/results/raw/LUCID_2/cpd_BottomUp_ms28_d1_w28/forecast_SVR,7.0,2.0,0.0,357.0,7.0,2.0,0.0,0.019230769230769232,0.0,0.0,0.0,0.0,0.3743169398907104,0.7439029867505053,28,/home/mdeschietere/serenity/ECOS2026/results/raw/LUCID_2/cpd_BottomUp_ms28_d1_w28/forecast_SVR,7.0,2.0,0.0,357.0,7.0,2.0,0.0,0.019230769230769232,0.0,0.0,0.0,0.0,0.3743169398907104,0.7439029867505053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LUCID_2,BottomUp,SVR,3,28,1,28,/home/mdeschietere/serenity/ECOS2026/results/raw/LUCID_2/cpd_BottomUp_ms28_d3_w28/forecast_SVR,7.0,2.0,0.0,357.0,7.0,2.0,0.0,0.019230769230769232,0.0,0.0,0.0,0.0,0.3743169398907104,0.7439029867505053,28,/home/mdeschietere/serenity/ECOS2026/results/raw/LUCID_2/cpd_BottomUp_ms28_d3_w28/forecast_SVR,7.0,2.0,0.0,357.0,7.0,2.0,0.0,0.019230769230769232,0.0,0.0,0.0,0.0,0.3743169398907104,0.7439029867505053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LUCID_2,BottomUp,SVR,7,28,1,28,/home/mdeschietere/serenity/ECOS2026/results/raw/LUCID_2/cpd_BottomUp_ms28_d7_w28/forecast_SVR,7.0,2.0,0.0,357.0,7.0,2.0,0.0,0.019230769230769232,0.0,0.0,0.0,0.0,0.3743169398907104,0.7439029867505053,28,/home/mdeschietere/serenity/ECOS2026/results/raw/LUCID_2/cpd_BottomUp_ms28_d7_w28/forecast_SVR,7.0,2.0,0.0,357.0,7.0,2.0,0.0,0.019230769230769232,0.0,0.0,0.0,0.0,0.3743169398907104,0.7439029867505053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LUCID_2,BottomUp,XGB,1,28,1,28,/home/mdeschietere/serenity/ECOS2026/results/raw/LUCID_2/cpd_BottomUp_ms28_d1_w28/forecast_XGB,7.0,2.0,0.0,357.0,7.0,2.0,0.0,0.019230769230769232,0.0,0.0,0.0,0.0,0.3743169398907104,0.7439029867505053,28,/home/mdeschietere/serenity/ECOS2026/results/raw/LUCID_2/cpd_BottomUp_ms28_d1_w28/forecast_XGB,7.0,2.0,0.0,357.0,7.0,2.0,0.0,0.019230769230769232,0.0,0.0,0.0,0.0,0.3743169398907104,0.7439029867505053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LUCID_2,BottomUp,XGB,3,28,1,28,/home/mdeschietere/serenity/ECOS2026/results/raw/LUCID_2/cpd_BottomUp_ms28_d3_w28/forecast_XGB,7.0,2.0,0.0,357.0,7.0,2.0,0.0,0.019230769230769232,0.0,0.0,0.0,0.0,0.3743169398907104,0.7439029867505053,28,/home/mdeschietere/serenity/ECOS2026/results/raw/LUCID_2/cpd_BottomUp_ms28_d3_w28/forecast_XGB,7.0,2.0,0.0,357.0,7.0,2.0,0.0,0.019230769230769232,0.0,0.0,0.0,0.0,0.3743169398907104,0.7439029867505053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LUCID_2,BottomUp,XGB,7,28,1,28,/home/mdeschietere/serenity/ECOS2026/results/raw/LUCID_2/cpd_BottomUp_ms28_d7_w28/forecast_XGB,7.0,2.0,0.0,357.0,7.0,2.0,0.0,0.019230769230769232,0.0,0.0,0.0,0.0,0.3743169398907104,0.7439029867505053,28,/home/mdeschietere/serenity/ECOS2026/results/raw/LUCID_2/cpd_BottomUp_ms28_d7_w28/forecast_XGB,7.0,2.0,0.0,357.0,7.0,2.0,0.0,0.019230769230769232,0.0,0.0,0.0,0.0,0.3743169398907104,0.7439029867505053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LUCID_2,CUSUM,ARIMA,1,28,1,28,/home/mdeschietere/serenity/ECOS2026/results/raw/LUCID_2/cpd_CUSUM_ms28_d1_w28/forecast_ARIMA,0.0,2.0,0.0,364.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1863597002000657,0.34727150235796095,28,/home/mdeschietere/serenity/ECOS2026/results/raw/LUCID_2/cpd_CUSUM_ms28_d1_w28/forecast_ARIMA,0.0,2.0,0.0,364.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1863597002000657,0.34727150235796095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LUCID_2,CUSUM,ARIMA,3,28,1,28,/home/mdeschietere/serenity/ECOS2026/results/raw/LUCID_2/cpd_CUSUM_ms28_d3_w28/forecast_ARIMA,0.0,2.0,0.0,364.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1863597002000657,0.34727150235796095,28,/home/mdeschietere/serenity/ECOS2026/results/raw/LUCID_2/cpd_CUSUM_ms28_d3_w28/forecast_ARIMA,0.0,2.0,0.0,364.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1863597002000657,0.34727150235796095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LUCID_2,CUSUM,ARIMA,7,28,1,28,/home/mdeschietere/serenity/ECOS2026/results/raw/LUCID_2/cpd_CUSUM_ms28_d7_w28/forecast_ARIMA,0.0,2.0,0.0,364.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1863597002000657,0.34727150235796095,28,/home/mdeschietere/serenity/ECOS2026/results/raw/LUCID_2/cpd_CUSUM_ms28_d7_w28/forecast_ARIMA,0.0,2.0,0.0,364.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1863597002000657,0.34727150235796095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LUCID_2,CUSUM,HybridKNNMLP,1,28,1,28,/home/mdeschietere/serenity/ECOS2026/results/raw/LUCID_2/cpd_CUSUM_ms28_d1_w28/forecast_HybridKNNMLP,0.0,2.0,0.0,364.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1863597002000657,0.34727150235796095,28,/home/mdeschietere/serenity/ECOS2026/results/raw/LUCID_2/cpd_CUSUM_ms28_d1_w28/forecast_HybridKNNMLP,0.0,2.0,0.0,364.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1863597002000657,0.34727150235796095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LUCID_2,CUSUM,HybridKNNMLP,3,28,1,28,/home/mdeschietere/serenity/ECOS2026/results/raw/LUCID_2/cpd_CUSUM_ms28_d3_w28/forecast_HybridKNNMLP,0.0,2.0,0.0,364.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1863597002000657,0.34727150235796095,28,/home/mdeschietere/serenity/ECOS2026/results/raw/LUCID_2/cpd_CUSUM_ms28_d3_w28/forecast_HybridKNNMLP,0.0,2.0,0.0,364.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1863597002000657,0.34727150235796095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LUCID_2,CUSUM,HybridKNNMLP,7,28,1,28,/home/mdeschietere/serenity/ECOS2026/results/raw/LUCID_2/cpd_CUSUM_ms28_d7_w28/forecast_HybridKNNMLP,0.0,2.0,0.0,364.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1863597002000657,0.34727150235796095,28,/home/mdeschietere/serenity/ECOS2026/results/raw/LUCID_2/cpd_CUSUM_ms28_d7_w28/forecast_HybridKNNMLP,0.0,2.0,0.0,364.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1863597002000657,0.34727150235796095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LUCID_2,CUSUM,HybridLRXGB,1,28,1,28,/home/mdeschietere/serenity/ECOS2026/results/raw/LUCID_2/cpd_CUSUM_ms28_d1_w28/forecast_HybridLRXGB,0.0,2.0,0.0,364.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1863597002000657,0.34727150235796095,28,/home/mdeschietere/serenity/ECOS2026/results/raw/LUCID_2/cpd_CUSUM_ms28_d1_w28/forecast_HybridLRXGB,0.0,2.0,0.0,364.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1863597002000657,0.34727150235796095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LUCID_2,CUSUM,HybridLRXGB,3,28,1,28,/home/mdeschietere/serenity/ECOS2026/results/raw/LUCID_2/cpd_CUSUM_ms28_d3_w28/forecast_HybridLRXGB,0.0,2.0,0.0,364.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1863597002000657,0.34727150235796095,28,/home/mdeschietere/serenity/ECOS2026/results/raw/LUCID_2/cpd_CUSUM_ms28_d3_w28/forecast_HybridLRXGB,0.0,2.0,0.0,364.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1863597002000657,0.34727150235796095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LUCID_2,CUSUM,HybridLRXGB,7,28,1,28,/home/mdeschietere/serenity/ECOS2026/results/raw/LUCID_2/cpd_CUSUM_ms28_d7_w28/forecast_HybridLRXGB,0.0,2.0,0.0,364.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1863597002000657,0.34727150235796095,28,/home/mdeschietere/serenity/ECOS2026/results/raw/LUCID_2/cpd_CUSUM_ms28_d7_w28/forecast_HybridLRXGB,0.0,2.0,0.0,364.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1863597002000657,0.34727150235796095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
