,trend,trend_squared,"s(1,7)","s(2,7)","s(3,7)","s(4,7)","s(5,7)","s(6,7)","s(7,7)","sin(1,freq=YE-DEC)","cos(1,freq=YE-DEC)","sin(2,freq=YE-DEC)","cos(2,freq=YE-DEC)","sin(3,freq=YE-DEC)","cos(3,freq=YE-DEC)","sin(4,freq=YE-DEC)","cos(4,freq=YE-DEC)","sin(5,freq=YE-DEC)","cos(5,freq=YE-DEC)","sin(6,freq=YE-DEC)","cos(6,freq=YE-DEC)","sin(7,freq=YE-DEC)","cos(7,freq=YE-DEC)","sin(8,freq=YE-DEC)","cos(8,freq=YE-DEC)","sin(9,freq=YE-DEC)","cos(9,freq=YE-DEC)",lag_1,lag_2,lag_3,lag_4,lag_5,lag_6,lag_7,lag_8,lag_9,lag_11,lag_13,lag_14,lag_17,lag_18,lag_20,lag_22,rolling_mean_7,rolling_mean_14,rolling_mean_30,rolling_std_7,rolling_min_7,rolling_max_7,weather_weather_code (wmo code),weather_temperature_2m_max (°C),weather_apparent_temperature_max (°C),weather_apparent_temperature_min (°C),weather_wind_speed_10m_max (km/h),weather_wind_gusts_10m_max (km/h),weather_wind_direction_10m_dominant (°),weather_shortwave_radiation_sum (MJ/m²),weather_et0_fao_evapotranspiration (mm),weather_sunrise (iso8601),weather_sunset (iso8601),weather_daylight_duration (s),weather_sunshine_duration (s),weather_uv_index_max (),weather_uv_index_clear_sky_max (),weather_rain_sum (mm),weather_showers_sum (mm),weather_snowfall_sum (cm),weather_precipitation_sum (mm),weather_precipitation_hours (h),weather_temperature_2m_min (°C),is_weekend,is_holiday
2024-04-25,846.0,715716.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9197204370389467,-0.39257396461417177,-0.7221165966101161,-0.691771364614222,-0.3527520865490951,0.9357168190404935,0.9990791668951153,-0.04290475819955423,-0.4316728524737838,-0.9020302369860708,-0.6601521206712323,0.7511319308705194,0.9499899229945011,0.3122805568857943,-0.08573050015569401,-0.9963183634476755,-0.8826787983255479,0.4699767430273191,5254.8531030350005,8368.114600235,9150.10059994,8574.97260117,7056.27460133,928.50510274,3190.401102845,4938.318102995,6820.22660133,2319.39460255,70.11710272500001,79.786102725,586.07260276,635.333102775,66.910102725,117.353102675,6074.745958756429,4451.064351971071,2874.9355188561667,3093.2006650396943,928.50510274,9150.10059994,51,8.9,3.8,-2.3,22.0,43.9,228,15.36,2.13,0.0,0.0,51979.63,29853.76,4.75,5.75,1.1,0.0,0.0,1.1,7.0,1.0,0,0
2024-04-26,847.0,717409.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9128458599921355,-0.40830434224389345,-0.7454378568683002,-0.6665751282095631,-0.30411483232751774,0.9526353808033826,0.9937806700284983,-0.11135519690480904,-0.5074150932938457,-0.861701759948068,-0.5794210982045634,0.8150283375168116,0.980575394063143,0.1961425414281966,-0.221325284382433,-0.9752000402445824,-0.7998392447397191,0.6002142805483687,3074.517102845,5254.8531030350005,8368.114600235,9150.10059994,8574.97260117,7056.27460133,928.50510274,3190.401102845,4938.318102995,5069.50560122,494.331102755,70.11710272500001,3940.91660139,586.07260276,447.119102755,98.027102725,6058.191101613572,4664.973709122501,2872.34728554,3111.4667393949912,928.50510274,9150.10059994,53,12.8,9.8,1.5,19.8,39.2,210,13.1,2.29,0.0,0.0,52189.67,22923.31,3.8,5.75,1.0,0.0,0.0,1.0,4.0,5.8,0,0
2024-04-27,848.0,719104.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9057022630804715,-0.42391439070986064,-0.7678804460366,-0.6405931786981752,-0.25467112024122895,0.9670277247913203,0.9837979515735163,-0.1792807588107354,-0.5794210982045627,-0.815028337516812,-0.49254806795386474,0.870285241030155,0.9970175264485267,0.07717546212664592,-0.3527520865490943,-0.9357168190404939,-0.6979441547663446,0.7161521883143923,140.93510267499997,3074.517102845,5254.8531030350005,8368.114600235,9150.10059994,8574.97260117,7056.27460133,928.50510274,3190.401102845,6820.22660133,2319.39460255,494.331102755,1291.191102775,3940.91660139,635.333102775,66.910102725,5945.681101604286,4670.032137690358,2872.1322855400003,3334.141124572367,140.93510267499997,9150.10059994,61,16.5,13.6,3.7,25.8,48.2,168,15.86,2.75,0.0,0.0,52399.01,32064.75,4.45,5.8,2.2,0.0,0.0,2.2,6.0,6.7,1,0
2024-04-28,849.0,720801.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.8982917515547528,-0.4393995096591418,-0.78941791032802,-0.6138561418226115,-0.20455206612619964,0.9788556850953581,0.9691780654392533,-0.24636127429331575,-0.6471606673266067,-0.7623536388483897,-0.40045390565126426,0.9163169044870058,0.9990791668951152,-0.04290475819955664,-0.47753588643749,-0.8786122450571473,-0.5794210982045607,0.8150283375168135,2121.5356024,140.93510267499997,3074.517102845,5254.8531030350005,8368.114600235,9150.10059994,8574.97260117,7056.27460133,928.50510274,4938.318102995,5069.50560122,2319.39460255,79.786102725,1291.191102775,586.07260276,447.119102755,5240.718387471429,4786.261030522143,2938.7599355308334,3573.300204540535,140.93510267499997,9150.10059994,51,14.4,9.1,5.1,39.9,75.6,194,17.29,2.98,0.0,0.0,52607.49,36263.43,5.9,5.9,0.8,0.0,0.0,0.8,6.0,8.3,1,0
2024-04-29,850.0,722500.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.8906165093267405,-0.4547551355561055,-0.8100248628547748,-0.5863955333706962,-0.1538905767040627,0.9880878960910771,0.9499899229945014,-0.3122805568857935,-0.7101350157125353,-0.7040655221348061,-0.3041148323275197,0.952635380803382,0.9867305793119819,-0.16236614133076077,-0.59332676437723,-0.8049617075821974,-0.4470937929851156,0.8944870822287947,1777.51760231,2121.5356024,140.93510267499997,3074.517102845,5254.8531030350005,8368.114600235,9150.10059994,8574.97260117,7056.27460133,3190.401102845,6820.22660133,5069.50560122,70.11710272500001,79.786102725,3940.91660139,635.333102775,4269.6533876342855,4747.555530505,2994.2064521853335,3437.2126301707435,140.93510267499997,9150.10059994,51,17.5,15.7,4.3,17.3,34.6,174,18.82,3.11,0.0,0.0,52814.93,36693.5,5.35,5.95,0.1,0.0,0.0,0.1,1.0,7.1,0,0
2024-04-30,851.0,724201.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.8826787983255476,-0.4699767430273197,-0.8296770135526184,-0.5582437220268655,-0.10282099713736169,0.994699875614589,0.9263239682514957,-0.3767278936351835,-0.7678804460365987,-0.6405931786981768,-0.20455206612620333,0.9788556850953574,0.9601498736716026,-0.27948563485160655,-0.6979441547663411,-0.7161521883143958,-0.30411483232752157,0.9526353808033814,1743.83960258,1777.51760231,2121.5356024,140.93510267499997,3074.517102845,5254.8531030350005,8368.114600235,9150.10059994,8574.97260117,928.50510274,4938.318102995,6820.22660133,494.331102755,70.11710272500001,1291.191102775,586.07260276,3211.616102297143,4510.007959173572,2945.8670022173333,2757.155962054444,140.93510267499997,8368.114600235,63,22.1,22.6,9.8,10.7,29.2,143,21.99,3.69,0.0,0.0,53021.17,45105.41,5.65,6.1,4.1,0.0,0.0,4.1,5.0,11.4,0,0
2024-05-01,852.0,725904.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.8744809578310397,-0.4850598461951961,-0.8483511978123038,-0.5294338912181854,-0.0514787547703473,0.9986740898848304,0.8982917515547532,-0.4393995096591412,-0.819971762924777,-0.572403972737815,-0.10282099713736192,0.9946998756145888,0.9197204370389471,-0.3925739646141707,-0.7894179103280192,-0.6138561418226126,-0.15389057670406406,0.9880878960910768,176.272102735,1743.83960258,1777.51760231,2121.5356024,140.93510267499997,3074.517102845,5254.8531030350005,8368.114600235,9150.10059994,7056.27460133,3190.401102845,4938.318102995,2319.39460255,494.331102755,79.786102725,3940.91660139,2041.3528883685715,4035.4397807025002,2855.9020522361666,1762.9841416320116,140.93510267499997,5254.8531030350005,3,23.2,23.4,9.2,17.5,36.0,26,22.32,3.7,0.0,0.0,53226.02,40597.89,6.15,6.2,0.0,0.0,0.0,0.0,0.0,10.4,0,0
2024-05-02,853.0,727609.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.8660254037844387,-0.4999999999999998,-0.8660254037844384,-0.5000000000000004,-2.4492935982947064e-16,1.0,0.8660254037844392,-0.4999999999999992,-0.8660254037844378,-0.5000000000000013,-4.898587196589413e-16,1.0,0.8660254037844393,-0.499999999999999,-0.8660254037844377,-0.5000000000000016,-7.347880794884119e-16,1.0,5.18860272,176.272102735,1743.83960258,1777.51760231,2121.5356024,140.93510267499997,3074.517102845,5254.8531030350005,8368.114600235,8574.97260117,928.50510274,3190.401102845,5069.50560122,2319.39460255,70.11710272500001,1291.191102775,1291.400816895,3683.0733878257147,2726.5913189455005,1192.4109403370446,5.18860272,3074.517102845,63,20.0,21.5,8.8,19.8,38.5,253,14.97,2.58,0.0,0.0,53429.31,28650.77,4.65,6.1,11.1,0.0,0.0,11.1,10.0,11.4,0,0
2024-05-03,854.0,729316.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8573146280763325,-0.5147928015098304,-0.8826787983255471,-0.4699767430273207,0.05147875477034504,0.9986740898848306,0.8296770135526197,-0.5582437220268636,-0.905702263080471,-0.42391439070986187,0.10282099713735741,0.9946998756145894,0.7998392447397211,-0.6002142805483659,-0.9263239682514939,-0.3767278936351877,0.15389057670405912,0.9880878960910776,102.331102725,5.18860272,176.272102735,1743.83960258,1777.51760231,2121.5356024,140.93510267499997,3074.517102845,5254.8531030350005,9150.10059994,7056.27460133,928.50510274,6820.22660133,5069.50560122,494.331102755,79.786102725,866.8028168778571,3462.496959245714,2621.332018972166,957.7283860276846,5.18860272,2121.5356024,61,14.1,10.9,5.9,27.6,54.4,232,12.54,2.03,0.0,0.0,53630.84,25531.06,5.1,6.15,13.3,0.0,0.0,13.3,14.0,8.9,0,0
2024-05-04,855.0,731025.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.848351197812304,-0.5294338912181852,-0.8982917515547529,-0.4393995096591416,0.10282099713736031,0.9946998756145891,0.7894179103280198,-0.6138561418226118,-0.9387101892619438,-0.3447073839879348,0.20455206612620064,0.9788556850953579,0.7221165966101156,-0.6917713646142224,-0.9691780654392536,-0.24636127429331497,0.3041148323275168,0.952635380803383,117.305102675,102.331102725,5.18860272,176.272102735,1743.83960258,1777.51760231,2121.5356024,140.93510267499997,3074.517102845,8368.114600235,8574.97260117,7056.27460133,4938.318102995,6820.22660133,2319.39460255,70.11710272500001,863.4271025921429,3404.554102098214,2621.3304189721666,960.7501483531689,5.18860272,2121.5356024,61,15.9,13.4,4.5,20.5,42.8,166,15.24,2.29,0.0,0.0,53830.41,26622.07,4.5,6.15,8.5,0.0,0.0,8.5,9.0,6.9,1,0
2024-05-05,856.0,732736.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.8391377545563939,-0.5439189543287246,-0.9128458599921354,-0.40830434224389367,0.15389057670406134,0.9880878960910772,0.7454378568683006,-0.6665751282095628,-0.9648061359537644,-0.26296220265651543,0.304114832327517,0.9526353808033828,0.6339784927628874,-0.7733506777097292,-0.9937806700284982,-0.11135519690481001,0.4470937929851111,0.894487082228797,2673.06960231,117.305102675,102.331102725,5.18860272,176.272102735,1743.83960258,1777.51760231,2121.5356024,140.93510267499997,5254.8531030350005,9150.10059994,8574.97260117,3190.401102845,4938.318102995,5069.50560122,494.331102755,942.217674007857,3091.4680307396425,2707.165168958333,1094.4373277208117,5.18860272,2673.06960231,3,15.7,14.0,4.4,15.1,31.3,221,15.85,2.36,0.0,0.0,54027.84,27815.24,4.85,6.15,0.0,0.0,0.0,0.0,0.0,7.2,1,0
2024-05-06,857.0,734449.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.829677013552619,-0.5582437220268646,-0.9263239682514948,-0.3767278936351856,0.20455206612620003,0.978855685095358,0.6979441547663443,-0.7161521883143925,-0.9837979515735162,-0.17928075881073613,0.400453905651265,0.9163169044870054,0.5366961939916028,-0.8437755598231842,-0.9996684675143132,0.025747913654986368,0.5794210982045624,0.8150283375168123,2378.946102505,2673.06960231,117.305102675,102.331102725,5.18860272,176.272102735,1743.83960258,1777.51760231,2121.5356024,3074.517102845,8368.114600235,9150.10059994,928.50510274,3190.401102845,6820.22660133,2319.39460255,1028.1360311785713,2648.8947094064283,2784.2330356176667,1190.3463952557347,5.18860272,2673.06960231,63,15.9,16.2,9.0,17.4,32.8,207,7.73,1.36,0.0,0.0,54222.92,1879.53,1.95,6.2,6.5,0.0,0.0,6.5,18.0,10.1,0,0
2024-05-07,858.0,736164.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.8199717629247771,-0.5724039727378148,-0.9387101892619443,-0.3447073839879337,0.25467112024122934,0.9670277247913202,0.6471606673266059,-0.7623536388483904,-0.9955457941960382,-0.09427922177542467,0.49254806795386546,0.8702852410301546,0.43167285247378306,-0.9020302369860711,-0.9867305793119814,0.16236614133076416,0.6979441547663435,0.7161521883143933,2092.467102865,2378.946102505,2673.06960231,117.305102675,102.331102725,5.18860272,176.272102735,1743.83960258,1777.51760231,140.93510267499997,5254.8531030350005,8368.114600235,7056.27460133,928.50510274,4938.318102995,5069.50560122,1077.9399597907143,2144.778031043929,2839.077968954667,1231.8518074491162,5.18860272,2673.06960231,51,17.0,15.6,8.5,16.6,32.4,3,14.23,2.2,0.0,0.0,54415.42,29292.5,4.3,6.1,0.6,0.0,0.0,0.6,6.0,9.3,0,0
2024-05-08,859.0,737881.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.8100248628547753,-0.5863955333706956,-0.9499899229945009,-0.3122805568857948,0.30411483232751724,0.9526353808033827,0.5933267643772322,-0.8049617075821958,-0.9999631612477099,-0.008583481082086978,0.5794210982045626,0.8150283375168121,0.32042327339191207,-0.9472744722987165,-0.9552106508146319,0.2959267013472888,0.7998392447397182,0.6002142805483698,2243.83360265,2092.467102865,2378.946102505,2673.06960231,117.305102675,102.331102725,5.18860272,176.272102735,1743.83960258,2121.5356024,3074.517102845,5254.8531030350005,8574.97260117,7056.27460133,3190.401102845,6820.22660133,1373.30588835,1707.3293883592855,2892.6946522838334,1227.4885670092376,5.18860272,2673.06960231,51,14.1,12.5,6.0,13.9,28.1,345,10.7,1.69,0.0,0.0,54605.14,16291.3,3.6,6.2,0.7,0.0,0.0,0.7,7.0,7.9,0,0
2024-05-09,860.0,739600.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.7998392447397195,-0.600214280548368,-0.9601498736716017,-0.2794856348516098,0.3527520865490946,0.9357168190404938,0.5366961939916012,-0.8437755598231852,-0.9970175264485268,0.07717546212664493,0.6601521206712315,0.7511319308705201,0.20455206612620172,-0.9788556850953577,-0.9057022630804722,0.42391439070985926,0.8826787983255472,0.4699767430273204,131.254102675,2243.83360265,2092.467102865,2378.946102505,2673.06960231,117.305102675,102.331102725,5.18860272,176.272102735,1777.51760231,140.93510267499997,3074.517102845,9150.10059994,8574.97260117,928.50510274,4938.318102995,1391.3152454864285,1341.3580311907142,2877.5340356143333,1204.785351924976,102.331102725,2673.06960231,3,18.5,18.0,4.5,11.3,24.1,32,21.99,3.41,0.0,0.0,54791.85,38772.76,6.2,6.45,0.0,0.0,0.0,0.0,0.0,6.3,0,0
2024-05-10,861.0,741321.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7894179103280197,-0.6138561418226121,-0.9691780654392537,-0.2463612742933145,0.4004539056512668,0.9163169044870045,0.4775358864374878,-0.8786122450571485,-0.9867305793119813,0.1623661413307644,0.7338853664321996,0.6792733388972926,0.08573050015569347,-0.9963183634476757,-0.8391377545563933,0.5439189543287256,0.9444892287836616,0.3285423819108337,102.283102725,131.254102675,2243.83360265,2092.467102865,2378.946102505,2673.06960231,117.305102675,102.331102725,5.18860272,1743.83960258,2121.5356024,140.93510267499997,8368.114600235,9150.10059994,7056.27460133,3190.401102845,1391.3083883435716,1129.0556026107142,2749.579585658833,1204.7939111268847,102.283102725,2673.06960231,3,20.4,19.7,6.8,12.0,26.6,50,22.85,3.79,0.0,0.0,54975.33,49257.12,6.2,6.55,0.0,0.0,0.0,0.0,0.0,8.4,0,0
2024-05-11,862.0,743044.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7787639308347607,-0.6273170968742938,-0.9770638564833508,-0.21294651993841573,0.4470937929851139,0.8944870822287956,0.41612469599147445,-0.9093075592922358,-0.9691780654392538,0.24636127429331392,0.7998392447397195,0.6002142805483682,-0.03432760051324442,-0.9994106342455052,-0.7567706633464625,0.653680474772006,0.9837979515735162,0.1792807588107365,84.042102725,102.283102725,131.254102675,2243.83360265,2092.467102865,2378.946102505,2673.06960231,117.305102675,102.331102725,176.272102735,1777.51760231,2121.5356024,5254.8531030350005,8368.114600235,8574.97260117,928.50510274,1386.5565312078572,1124.9918169,2709.3412856571667,1210.7072945409147,84.042102725,2673.06960231,3,22.8,22.3,7.0,19.5,35.6,74,23.95,4.44,0.0,0.0,55155.33,50651.58,6.6,6.6,0.0,0.0,0.0,0.0,0.0,8.7,1,0
2024-05-12,863.0,744769.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.7678804460366001,-0.6405931786981751,-0.9837979515735163,-0.1792807588107359,0.49254806795386413,0.8702852410301554,0.35275208654909523,-0.9357168190404935,-0.9444892287836615,0.3285423819108342,0.857314628076332,0.5147928015098313,-0.15389057670406098,-0.9880878960910773,-0.6601521206712324,0.7511319308705192,0.9996684675143132,0.02574791365498784,533.4596027599999,84.042102725,102.283102725,131.254102675,2243.83360265,2092.467102865,2378.946102505,2673.06960231,117.305102675,5.18860272,1743.83960258,1777.51760231,3074.517102845,5254.8531030350005,9150.10059994,7056.27460133,1080.8979598435715,1011.5578169257142,2724.4637356583335,1096.474750415987,84.042102725,2378.946102505,3,24.6,24.0,10.1,17.3,31.0,137,23.23,4.63,0.0,0.0,55331.86,49559.79,6.25,6.6,0.0,0.0,0.0,0.0,0.0,12.6,1,0
2024-05-13,864.0,746496.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.7567706633464624,-0.6536804747720061,-0.989372413019683,-0.14540367380368943,0.5366961939916006,0.8437755598231855,0.2877167672261662,-0.9577155432887805,-0.912845859992135,0.4083043422438947,0.9057022630804716,0.42391439070986037,-0.27123391067291097,-0.9625134626077078,-0.5511016400745987,0.8344381237138482,0.9917226741361013,-0.1283983551465532,62.315102725,533.4596027599999,84.042102725,102.283102725,131.254102675,2243.83360265,2092.467102865,2378.946102505,2673.06960231,102.331102725,176.272102735,1743.83960258,140.93510267499997,3074.517102845,8368.114600235,8574.97260117,749.9506741607144,889.0433526696428,2724.2036689916663,983.1446642146065,62.315102725,2243.83360265,51,21.5,20.6,11.2,15.9,34.6,183,21.81,3.85,0.0,0.0,55506.3,45790.15,6.6,6.6,0.9,0.0,0.0,0.9,7.0,12.9,0,0
2024-05-14,865.0,748225.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.7454378568683001,-0.6665751282095632,-0.9937806700284985,-0.11135519690480865,0.5794210982045642,0.8150283375168109,0.22132528438243224,-0.9752000402445826,-0.8744809578310397,0.48505984619519615,0.9444892287836617,0.3285423819108334,-0.38466509970700213,-0.9230562068841757,-0.4316728524737832,0.902030236986071,0.9601498736716017,-0.27948563485160977,8.11660272,62.315102725,533.4596027599999,84.042102725,102.283102725,131.254102675,2243.83360265,2092.467102865,2378.946102505,117.305102675,5.18860272,176.272102735,2121.5356024,140.93510267499997,5254.8531030350005,9150.10059994,452.18631699714285,765.0631383939286,2707.9965189905,808.9873017207038,8.11660272,2243.83360265,51,23.5,21.3,13.1,27.0,51.5,164,24.09,4.68,0.0,0.0,55678.81,48829.77,6.6,6.6,0.5,0.0,0.0,0.5,4.0,14.1,0,0
2024-05-15,866.0,749956.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.7338853664321991,-0.6792733388972931,-0.9970175264485267,-0.07717546212664643,0.6206094818274224,0.7841198065767108,0.15389057670406195,-0.9880878960910772,-0.8296770135526188,0.558243722026865,0.9732643737003822,0.22968774213179666,-0.49254806795386535,-0.8702852410301547,-0.3041148323275182,0.9526353808033825,0.9057022630804722,-0.42391439070985915,115.00160273,8.11660272,62.315102725,533.4596027599999,84.042102725,102.283102725,131.254102675,2243.83360265,2092.467102865,2673.06960231,102.331102725,5.18860272,1777.51760231,2121.5356024,3074.517102845,8368.114600235,148.06745986571428,760.6866741078572,2634.5167523298337,174.6607695790896,8.11660272,533.4596027599999,61,16.9,17.1,12.8,6.6,17.3,210,7.19,1.35,0.0,0.0,55849.22,1122.32,4.5,6.4,11.5,0.0,0.0,11.5,19.0,12.8,0,0
2024-05-16,867.0,751689.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.7221165966101163,-0.6917713646142218,-0.9990791668951153,-0.04290475819955472,0.6601521206712317,0.7511319308705199,0.085730500155695,-0.9963183634476754,-0.7787639308347615,0.6273170968742928,0.9917226741361015,0.128398355146551,-0.59332676437723,-0.8049617075821974,-0.17082974322534544,0.9853005626861088,0.8296770135526189,-0.5582437220268647,64.752102725,115.00160273,8.11660272,62.315102725,533.4596027599999,84.042102725,102.283102725,131.254102675,2243.83360265,2378.946102505,117.305102675,102.331102725,1743.83960258,1777.51760231,140.93510267499997,5254.8531030350005,138.56717415857142,764.9412098225,2467.691635713333,177.51304099304934,8.11660272,533.4596027599999,65,17.9,16.4,10.8,19.3,38.5,242,18.39,2.81,0.0,0.0,56017.36,42246.28,5.3,6.4,27.9,0.0,0.0,27.9,17.0,11.8,0,0
2024-05-17,868.0,753424.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7101350157125357,-0.7040655221348058,-0.9999631612477099,-0.008583481082086734,0.6979441547663439,0.716152188314393,0.01716632975470673,-0.9998526477050269,-0.7221165966101156,0.6917713646142225,0.9996684675143132,0.025747913654987593,-0.6855476064742163,-0.728027801156984,-0.03432760051324221,0.9994106342455054,0.7338853664321981,-0.6792733388972941,88.32210272500001,64.752102725,115.00160273,8.11660272,62.315102725,533.4596027599999,84.042102725,102.283102725,131.254102675,2092.467102865,2673.06960231,117.305102675,176.272102735,1743.83960258,2121.5356024,3074.517102845,136.57274558714283,763.9405669653571,2243.2948190931666,178.06621777767705,8.11660272,533.4596027599999,63,15.4,12.8,9.8,23.5,41.4,306,6.72,1.2,0.0,0.0,56183.04,0.0,3.35,6.35,22.5,0.0,0.0,22.5,13.0,10.8,0,0
2024-05-18,869.0,755161.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6979441547663439,-0.7161521883143931,-0.9996684675143132,0.025747913654987745,0.7338853664321986,0.6792733388972937,-0.051478754770344914,-0.9986740898848306,-0.6601521206712336,0.7511319308705182,0.9970175264485268,-0.0771754621266448,-0.7678804460365986,-0.640593178698177,0.10282099713735718,0.9946998756145894,0.620609481827426,-0.7841198065767079,85.175102725,88.32210272500001,64.752102725,115.00160273,8.11660272,62.315102725,533.4596027599999,84.042102725,102.283102725,2243.83360265,2378.946102505,2673.06960231,5.18860272,176.272102735,1777.51760231,140.93510267499997,136.73460272999998,761.6455669689286,2081.5233857508333,178.01101714501368,8.11660272,533.4596027599999,61,17.7,17.8,10.4,15.0,28.1,282,13.85,2.23,0.0,0.0,56346.08,24895.83,6.15,6.5,4.5,0.0,0.0,4.5,10.0,11.9,1,0
2024-05-19,870.0,756900.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6855476064742155,-0.7280278011569847,-0.998195433059714,0.06004895851494813,0.7678804460365999,0.6405931786981753,-0.1198811922992269,-0.99278824516254,-0.5933267643772323,0.8049617075821957,0.9837979515735165,-0.17928075881073519,-0.8391377545563945,-0.5439189543287237,0.23803327706148497,0.9712569994658315,0.49254806795386663,-0.8702852410301539,1856.48060285,85.175102725,88.32210272500001,64.752102725,115.00160273,8.11660272,62.315102725,533.4596027599999,84.042102725,131.254102675,2092.467102865,2378.946102505,102.331102725,5.18860272,1743.83960258,2121.5356024,325.7376027428571,703.3177812932142,2037.0593690843334,675.7968351673111,8.11660272,1856.48060285,55,18.9,20.0,10.0,14.0,29.9,291,21.36,3.21,0.0,0.0,56506.31,44570.73,6.5,6.55,1.6,0.0,0.0,1.6,7.0,10.6,1,0
