,trend,trend_squared,trend_cubed,trend**4,trend**5,"cos(1,freq=YE-DEC)","sin(2,freq=YE-DEC)","cos(2,freq=YE-DEC)","sin(3,freq=YE-DEC)","cos(3,freq=YE-DEC)","sin(4,freq=YE-DEC)","cos(4,freq=YE-DEC)","sin(5,freq=YE-DEC)","cos(5,freq=YE-DEC)","sin(6,freq=YE-DEC)","cos(6,freq=YE-DEC)","sin(7,freq=YE-DEC)","cos(7,freq=YE-DEC)","sin(8,freq=YE-DEC)","cos(8,freq=YE-DEC)",lag_1,lag_3,lag_4,lag_6,lag_9,lag_10,lag_15,lag_16,lag_17,lag_18,lag_19,rolling_mean_7,rolling_mean_14,rolling_mean_30,rolling_std_7,rolling_min_7,rolling_max_7,weather_weather_code (wmo code),weather_temperature_2m_max (°C),weather_apparent_temperature_max (°C),weather_apparent_temperature_min (°C),weather_wind_speed_10m_max (km/h),weather_wind_gusts_10m_max (km/h),weather_wind_direction_10m_dominant (°),weather_shortwave_radiation_sum (MJ/m²),weather_et0_fao_evapotranspiration (mm),weather_sunrise (iso8601),weather_sunset (iso8601),weather_daylight_duration (s),weather_sunshine_duration (s),weather_uv_index_max (),weather_uv_index_clear_sky_max (),weather_rain_sum (mm),weather_showers_sum (mm),weather_snowfall_sum (cm),weather_precipitation_sum (mm),weather_precipitation_hours (h),weather_temperature_2m_min (°C),is_weekend,is_holiday
2024-10-22,1026.0,1052676.0,1080045576.0,1108126760976.0,1136938056761376.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016.381102875,2224.38560289,4.14460272,2.88460272,4304.98760119,4337.20160178,221.66860274,3788.87460222,5427.75510164,189.02610268,128.016102675,1125.7013885150002,1547.134388187143,1581.036285801,1154.9003282645322,2.88460272,2613.45760289,63,14.7,13.7,8.4,15.8,34.9,265,7.95,1.11,0.0,0.0,37109.68,24755.68,2.8,2.8,0.0,6.1,0.0,6.1,4.0,9.7,0,0
2024-10-23,1027.0,1054729.0,1083206683.0,1112453263441.0,1142489501553907.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3043.80960289,1014.54760279,2224.38560289,4.10860272,4088.89960119,4304.98760119,717.53360278,221.66860274,3788.87460222,5427.75510164,189.02610268,1187.1802456578573,1713.2969596235714,1682.2640524733333,1254.4608157069868,2.88460272,3043.80960289,45,15.8,14.8,5.0,11.9,18.7,160,9.36,1.26,0.0,0.0,36892.4,28519.75,2.75,2.75,0.0,0.0,0.0,0.0,0.0,7.1,0,0
2024-10-24,1028.0,1056784.0,1086373952.0,1116792422656.0,1148062610490368.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117.171102675,2016.381102875,1014.54760279,4.14460272,2613.45760289,4088.89960119,77.56610272500001,717.53360278,221.66860274,3788.87460222,5427.75510164,1203.5068885085716,1716.1258881914287,1664.4375691368332,1237.102064651049,4.10860272,3043.80960289,3,15.8,13.9,1.3,16.9,32.4,167,9.35,1.3,0.0,0.0,36675.29,31996.08,2.7,2.7,0.0,0.0,0.0,0.0,0.0,4.2,0,0
2024-10-25,1029.0,1058841.0,1089547389.0,1121144263281.0,1153657446916149.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,941.3621028,3043.80960289,2016.381102875,2224.38560289,2.88460272,2613.45760289,111.933102675,77.56610272500001,717.53360278,221.66860274,3788.87460222,1337.4002456628573,1775.3708167717857,1664.410035804,1131.9011097319606,4.14460272,3043.80960289,61,17.8,18.0,8.9,18.0,34.9,164,6.29,0.93,0.0,0.0,36458.52,24693.24,2.65,2.65,0.0,1.8,0.0,1.8,1.0,10.7,0,0
2024-10-26,1030.0,1060900.0,1092727000.0,1125508810000.0,1159274074300000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.15910272500001,117.171102675,3043.80960289,1014.54760279,4.10860272,2.88460272,141.850102675,111.933102675,77.56610272500001,717.53360278,221.66860274,1346.9737456635717,1770.3214596325,1664.7353691373332,1118.9545114814705,71.15910272500001,3043.80960289,3,21.2,21.4,10.2,15.1,30.6,162,8.24,1.41,0.0,0.0,36242.3,29917.93,2.4,2.6,0.0,0.0,0.0,0.0,0.0,11.6,1,0
2024-10-27,1031.0,1062961.0,1095912791.0,1129886087521.0,1164912556234151.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1480.212102825,941.3621028,117.171102675,2016.381102875,4.14460272,4.10860272,4337.20160178,141.850102675,111.933102675,77.56610272500001,717.53360278,1240.663245654286,1566.2507811357143,1712.1010691406666,1055.2363580671058,71.15910272500001,3043.80960289,53,14.6,15.2,9.7,14.0,27.0,206,1.45,0.39,0.0,0.0,36026.8,0.0,0.6,2.4,0.0,2.3,0.0,2.3,5.0,11.1,1,0
2024-10-28,1032.0,1065024.0,1099104768.0,1134276120576.0,1170572956434432.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2128.93660288,71.15910272500001,941.3621028,3043.80960289,2224.38560289,4.14460272,4304.98760119,4337.20160178,141.850102675,111.933102675,77.56610272500001,1399.8616742385716,1410.8185669707143,1779.7675524791666,1098.6078253774617,71.15910272500001,3043.80960289,3,15.7,15.2,9.5,14.0,30.2,212,5.17,0.91,0.0,0.0,35812.23,16049.31,2.1,2.45,0.0,0.0,0.0,0.0,0.0,11.0,0,0
2024-10-29,1033.0,1067089.0,1102302937.0,1138678933921.0,1176255338740393.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2142.39860288,1480.212102825,71.15910272500001,117.171102675,1014.54760279,2224.38560289,4088.89960119,4304.98760119,4337.20160178,141.850102675,111.933102675,1417.8641742392858,1271.782781377143,1722.6359525288333,1111.3528676309866,71.15910272500001,3043.80960289,51,15.3,14.4,8.4,14.0,32.4,206,6.13,1.02,0.0,0.0,35598.79,21600.0,2.45,2.45,0.0,0.2,0.0,0.2,1.0,10.3,0,0
2024-10-30,1034.0,1069156.0,1105507304.0,1143094552336.0,1181959767115424.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2384.99960289,2128.93660288,1480.212102825,941.3621028,2016.381102875,1014.54760279,2613.45760289,4088.89960119,4304.98760119,4337.20160178,141.850102675,1323.7484599535715,1255.4643528057143,1626.3827025725,969.5599693522798,71.15910272500001,2384.99960289,51,13.9,13.3,9.1,7.9,15.8,55,4.17,0.65,0.0,0.0,35386.68,13240.72,1.9,2.4,0.0,0.1,0.0,0.1,1.0,9.8,0,0
2024-10-31,1035.0,1071225.0,1108717875.0,1147523000625.0,1187686305646875.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.285102725,2142.39860288,2128.93660288,71.15910272500001,3043.80960289,2016.381102875,2.88460272,2613.45760289,4088.89960119,4304.98760119,4337.20160178,1319.764745675,1261.6358170917858,1551.5628359158334,975.3835977372255,71.15910272500001,2384.99960289,45,15.2,14.5,5.1,10.8,22.3,180,8.25,1.07,0.0,0.0,35176.13,27488.52,2.4,2.4,0.0,0.0,0.0,0.0,0.0,7.2,0,0
2024-11-01,1036.0,1073296.0,1111934656.0,1151964303616.0,1193435018546176.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121.475102675,2384.99960289,2142.39860288,1480.212102825,117.171102675,3043.80960289,4.10860272,2.88460272,2613.45760289,4088.89960119,4304.98760119,1202.6380313714287,1270.0191385171427,1467.8324359088335,1072.7626185360778,71.15910272500001,2384.99960289,45,10.7,9.2,4.1,13.0,24.8,210,3.46,0.55,0.0,0.0,34967.35,6736.26,2.35,2.35,0.0,0.0,0.0,0.0,0.0,6.8,0,0
2024-11-02,1037.0,1075369.0,1115157653.0,1156418486161.0,1199205970148957.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.470102675,89.285102725,2384.99960289,2128.93660288,941.3621028,117.171102675,4.14460272,4.10860272,2.88460272,2613.45760289,4088.89960119,1207.3967456500002,1277.1852456567856,1468.0167025738333,1066.965129896141,89.285102725,2384.99960289,3,11.9,10.9,7.6,9.7,21.2,44,4.29,0.59,0.0,0.0,34760.56,17192.42,1.55,2.25,0.0,0.0,0.0,0.0,0.0,8.4,1,0
2024-11-03,1038.0,1077444.0,1118386872.0,1160885573136.0,1204999224915168.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3373.56860199,121.475102675,89.285102725,2142.39860288,71.15910272500001,941.3621028,2224.38560289,4.14460272,4.10860272,2.88460272,2613.45760289,1477.8762455307144,1359.2697455925002,1576.2017858843333,1350.0768930931729,89.285102725,3373.56860199,3,12.5,11.2,1.9,9.0,16.2,192,8.15,0.93,0.0,0.0,34556.0,30050.37,2.25,2.25,0.0,0.0,0.0,0.0,0.0,4.6,1,0
2024-11-04,1039.0,1079521.0,1121622319.0,1165365589441.0,1210814847429199.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5212.654601225,104.470102675,121.475102675,2384.99960289,1480.212102825,71.15910272500001,1014.54760279,2224.38560289,4.14460272,4.10860272,2.88460272,1918.4073881514287,1659.1345311950001,1743.6560691691666,1962.2462327438463,89.285102725,5212.654601225,3,14.2,12.7,-0.3,11.9,22.3,178,8.06,1.01,0.0,0.0,34353.89,29630.01,2.25,2.25,0.0,0.0,0.0,0.0,0.0,2.5,0,0
2024-11-05,1040.0,1081600.0,1124864000.0,1169858560000.0,1216652902400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6667.215601315,3373.56860199,104.470102675,89.285102725,2128.93660288,1480.212102825,2016.381102875,1014.54760279,2224.38560289,4.14460272,4.10860272,2564.8098164992853,1991.3369953692857,1784.9714191583334,2667.040068222347,89.285102725,6667.215601315,3,12.8,10.9,-2.0,15.5,25.6,180,7.83,0.94,0.0,0.0,34154.49,29129.43,2.15,2.15,0.0,0.0,0.0,0.0,0.0,2.0,0,0
2024-11-06,1041.0,1083681.0,1128111921.0,1174364509761.0,1222513454661201.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6522.360601295,5212.654601225,3373.56860199,121.475102675,2142.39860288,2128.93660288,3043.80960289,2016.381102875,1014.54760279,2224.38560289,4.14460272,3155.8613877000003,2239.804923826786,1876.0876191275,3051.313901027119,89.285102725,6667.215601315,51,8.9,7.7,2.9,10.8,17.3,25,1.54,0.29,0.0,0.0,33958.05,8.57,1.15,2.05,0.0,0.3,0.0,0.3,3.0,5.3,0,0
2024-11-07,1042.0,1085764.0,1131366088.0,1178883463696.0,1228396569171232.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129.058102675,6667.215601315,5212.654601225,104.470102675,2384.99960289,2142.39860288,117.171102675,3043.80960289,2016.381102875,1014.54760279,2224.38560289,3161.543244835714,2240.653995255357,1873.0006024586664,3044.6817339357353,104.470102675,6667.215601315,51,10.1,8.3,0.0,10.8,20.9,26,7.02,0.78,0.0,0.0,33764.81,22657.75,2.05,2.05,0.0,0.1,0.0,0.1,1.0,3.2,0,0
2024-11-08,1043.0,1087849.0,1134626507.0,1183415446801.0,1234302311013443.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1738.486102785,6522.360601295,6667.215601315,3373.56860199,89.285102725,2384.99960289,941.3621028,117.171102675,3043.80960289,2016.381102875,1014.54760279,3392.54481628,2297.591423825714,1907.0323524588332,2829.3128260016447,104.470102675,6667.215601315,3,7.6,5.6,-2.4,9.4,15.5,178,7.57,0.79,0.0,0.0,33574.75,28466.91,1.7,1.95,0.0,0.0,0.0,0.0,0.0,1.0,0,0
2024-11-09,1044.0,1089936.0,1137893184.0,1187960484096.0,1240230745396224.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5892.19610303,129.058102675,6522.360601295,5212.654601225,121.475102675,89.285102725,71.15910272500001,941.3621028,117.171102675,3043.80960289,2016.381102875,4219.362816330714,2713.3797809903576,2100.853352469,2539.0776409591435,129.058102675,6667.215601315,3,10.0,8.8,1.3,7.9,19.1,158,3.84,0.53,0.0,0.0,33386.0,10725.07,1.4,1.95,0.0,0.0,0.0,0.0,0.0,3.8,1,0
2024-11-10,1045.0,1092025.0,1141166125.0,1192518600625.0,1246181937653125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4726.621601235,1738.486102785,129.058102675,6667.215601315,104.470102675,121.475102675,1480.212102825,71.15910272500001,941.3621028,117.171102675,3043.80960289,4412.656101937143,2945.2661737339286,2254.676302421,2515.349517228788,129.058102675,6667.215601315,51,10.6,9.9,5.6,9.7,17.3,180,1.16,0.28,0.0,0.0,33198.35,0.0,0.8,1.85,0.0,0.2,0.0,0.2,1.0,7.6,1,0
2024-11-11,1046.0,1094116.0,1144445336.0,1197089821456.0,1252155953242976.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3729.80460119,5892.19610303,1738.486102785,6522.360601295,3373.56860199,104.470102675,2128.93660288,1480.212102825,71.15910272500001,941.3621028,117.171102675,4200.820387646429,3059.6138878989286,2374.274785704833,2499.1354220745006,129.058102675,6667.215601315,55,10.6,8.0,3.9,18.0,35.6,298,1.83,0.36,0.0,0.0,33012.01,3600.0,1.65,1.85,0.0,3.4,0.0,3.4,9.0,6.5,0,0
2024-11-12,1047.0,1096209.0,1147730823.0,1201674171681.0,1258152857750007.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4211.20260119,4726.621601235,5892.19610303,129.058102675,5212.654601225,3373.56860199,2142.39860288,2128.93660288,1480.212102825,71.15910272500001,941.3621028,3849.961387628572,3207.3856020639287,2370.0748190184995,2255.709619399219,129.058102675,6522.360601295,53,9.1,6.2,3.2,19.8,43.2,20,3.74,0.52,0.0,0.0,32827.2,14618.15,1.85,1.85,0.0,3.0,0.0,3.0,6.0,6.0,0,0
2024-11-13,1048.0,1098304.0,1151022592.0,1206271676416.0,1264172716883968.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4389.296601195,3729.80460119,4726.621601235,1738.486102785,6667.215601315,5212.654601225,2384.99960289,2142.39860288,2128.93660288,1480.212102825,71.15910272500001,3545.237959042857,3350.5496733714285,2372.885119018667,1959.1037773339763,129.058102675,5892.19610303,45,7.9,6.0,0.0,11.9,19.4,335,3.08,0.4,0.0,0.0,32644.14,9788.32,1.5,1.85,0.0,0.0,0.0,0.0,0.0,2.8,0,0
2024-11-14,1049.0,1100401.0,1154320649.0,1210882360801.0,1270215596480249.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2350.295102845,4211.20260119,3729.80460119,5892.19610303,6522.360601295,6667.215601315,89.285102725,2384.99960289,2142.39860288,2128.93660288,1480.212102825,3862.557530495714,3512.050387665714,2314.9316357405,1418.9953786465255,1738.486102785,5892.19610303,51,8.7,7.3,3.8,11.9,22.7,286,0.55,0.19,0.0,0.0,32463.05,0.0,0.4,1.75,0.0,1.5,0.0,1.5,9.0,5.8,0,0
2024-11-15,1050.0,1102500.0,1157625000.0,1215506250000.0,1276281562500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127.039102675,4389.296601195,4211.20260119,4726.621601235,129.058102675,6522.360601295,121.475102675,89.285102725,2384.99960289,2142.39860288,2128.93660288,3632.3508161942855,3512.4478162371424,2232.051019066667,1877.619942157537,127.039102675,5892.19610303,45,8.3,6.5,0.4,9.4,14.0,226,3.39,0.46,0.0,0.0,32284.17,10086.17,0.95,1.8,0.0,0.0,0.0,0.0,0.0,3.4,0,0
2024-11-16,1051.0,1104601.0,1160935651.0,1220143369201.0,1282370681030251.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1511.197102785,2350.295102845,4389.296601195,3729.80460119,1738.486102785,129.058102675,104.470102675,121.475102675,89.285102725,2384.99960289,2142.39860288,3006.4938161592863,3612.928316245,2282.3281024021667,1722.5588208221259,127.039102675,4726.621601235,51,6.3,3.3,-1.5,19.1,40.7,198,1.41,0.38,0.0,0.0,32107.73,1038.04,1.8,1.8,0.0,0.2,0.0,0.2,2.0,1.8,1,0
2024-11-17,1052.0,1106704.0,1164252608.0,1224793743616.0,1288483018284032.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6613.05860129,127.039102675,2350.295102845,4211.20260119,5892.19610303,1738.486102785,3373.56860199,104.470102675,121.475102675,89.285102725,2384.99960289,3275.984816167143,3844.3204590521427,2502.6264356878332,2134.7656196841044,127.039102675,6613.05860129,55,7.5,4.2,0.3,21.6,46.4,229,1.88,0.32,0.0,0.0,31933.97,3600.0,0.75,1.65,0.0,5.8,0.0,5.8,11.0,4.9,1,0
2024-11-18,1053.0,1108809.0,1167575877.0,1229457398481.0,1294618640600493.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5207.500601215,1511.197102785,127.039102675,4389.296601195,4726.621601235,5892.19610303,5212.654601225,3373.56860199,104.470102675,121.475102675,89.285102725,3487.084244742143,3843.9523161942857,2676.0716356376665,2256.701337325108,127.039102675,6613.05860129,61,7.7,4.9,2.2,21.6,49.0,235,1.77,0.35,0.0,0.0,31763.16,3600.0,1.3,1.65,0.0,6.0,0.0,6.0,12.0,4.8,0,0
2024-11-19,1054.0,1110916.0,1170905464.0,1234134359056.0,1300777614445024.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5154.49660122,6613.05860129,1511.197102785,2350.295102845,3729.80460119,4726.621601235,6667.215601315,5212.654601225,3373.56860199,104.470102675,121.475102675,3621.840530460715,3735.900959044643,2773.7420022486667,2333.988265177414,127.039102675,6613.05860129,63,10.0,6.5,-1.0,32.4,67.0,236,0.15,0.27,0.0,0.0,31595.54,0.0,0.25,1.55,0.0,36.2,0.0,36.2,21.0,2.2,0,0
2024-11-20,1055.0,1113025.0,1174241375.0,1238824650625.0,1306960006409375.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5918.47260196,5207.500601215,6613.05860129,127.039102675,4211.20260119,3729.80460119,6522.360601295,6667.215601315,5212.654601225,3373.56860199,104.470102675,3840.2942448557146,3692.7661019492853,2937.206168887666,2484.5013988698242,127.039102675,6613.05860129,61,3.5,-0.9,-5.3,24.5,54.0,253,3.22,0.62,0.0,0.0,31431.36,10800.0,1.0,1.5,0.0,3.6,0.0,3.6,7.0,0.4,0,0
2024-11-21,1056.0,1115136.0,1177583616.0,1243528298496.0,1313165883211776.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8511.42510245,5154.49660122,5207.500601215,1511.197102785,4389.296601195,4211.20260119,129.058102675,6522.360601295,6667.215601315,5212.654601225,3373.56860199,4720.455673370714,4291.506601933214,3153.707635540167,2921.559522748502,127.039102675,8511.42510245,61,0.9,-2.6,-6.5,20.5,47.5,234,2.16,0.45,0.0,0.0,31270.9,850.05,1.2,1.7,0.0,3.6,0.0,3.6,4.0,-2.1,0,0
2024-11-22,1057.0,1117249.0,1180932193.0,1248245328001.0,1319395311697057.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10603.76309875,5918.47260196,5154.49660122,6613.05860129,2350.295102845,4389.296601195,1738.486102785,129.058102675,6522.360601295,6667.215601315,5212.654601225,6217.130529952857,4924.740673073572,3405.706085402167,2859.097799279806,1511.197102785,10603.76309875,53,2.5,-1.5,-6.5,23.4,50.8,232,1.66,0.4,0.0,0.0,31114.44,3180.9,1.3,1.45,0.0,2.2,0.0,2.2,7.0,-1.2,0,0
2024-11-23,1058.0,1119364.0,1184287112.0,1252975764496.0,1325648358836768.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9721.757101,8511.42510245,5918.47260196,5207.500601215,127.039102675,2350.295102845,5892.19610303,1738.486102785,129.058102675,6522.360601295,6667.215601315,7390.067672555,5198.280744357143,3725.858952013,2219.338060216907,5154.49660122,10603.76309875,53,6.0,0.0,-4.5,32.4,67.7,185,1.42,0.76,0.0,0.0,30962.23,0.0,1.0,1.55,0.0,1.6,0.0,1.6,3.0,0.3,1,0
2024-11-24,1059.0,1121481.0,1187648379.0,1257719633361.0,1331925091729299.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10030.184601165,10603.76309875,8511.42510245,5154.49660122,1511.197102785,127.039102675,4726.621601235,5892.19610303,1738.486102785,129.058102675,6522.360601295,7878.228529679999,5577.106672923573,4028.8197019585,2389.2514760926706,5154.49660122,10603.76309875,51,15.3,11.2,0.7,33.8,72.4,188,4.42,1.75,0.0,0.0,30814.57,23061.25,1.35,1.6,0.0,0.3,0.0,0.3,1.0,6.8,1,0
2024-11-25,1060.0,1123600.0,1191016000.0,1262476960000.0,1338225577600000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1975.99160285,9721.757101,10603.76309875,5918.47260196,6613.05860129,1511.197102785,3729.80460119,4726.621601235,5892.19610303,1738.486102785,129.058102675,7416.584387056429,5451.834315899287,4092.3141186293333,3174.453799939135,1975.99160285,10603.76309875,61,14.3,11.3,5.6,27.7,60.5,194,0.69,0.86,0.0,0.0,30671.75,1057.44,0.5,1.55,0.0,5.8,0.0,5.8,8.0,8.0,0,0
2024-11-26,1061.0,1125721.0,1194389981.0,1267247769841.0,1344549883801301.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3045.21860189,10030.184601165,9721.757101,8511.42510245,5207.500601215,6613.05860129,4211.20260119,3729.80460119,4726.621601235,5892.19610303,1738.486102785,7115.2589585807145,5368.549744520715,4144.4810019315,3507.5908196286446,1975.99160285,10603.76309875,53,9.5,6.6,1.9,18.4,38.5,198,3.38,0.54,0.0,0.0,30534.05,17760.81,1.5,1.5,0.0,0.9,0.0,0.9,3.0,5.9,0,0
2024-11-27,1062.0,1127844.0,1197770328.0,1272032088336.0,1350898077812832.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4332.40360119,1975.99160285,10030.184601165,10603.76309875,5154.49660122,5207.500601215,4389.296601195,4211.20260119,3729.80460119,4726.621601235,5892.19610303,6888.677672756428,5364.485958806072,4217.929901875167,3646.271450647064,1975.99160285,10603.76309875,55,10.6,6.1,2.3,29.2,64.1,203,1.07,0.43,0.0,0.0,30401.77,1110.87,0.3,1.4,0.0,2.8,0.0,2.8,6.0,5.7,0,0
2024-11-28,1063.0,1129969.0,1201157047.0,1276829940961.0,1357270227241543.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,143.05510267499997,3045.21860189,1975.99160285,9721.757101,5918.47260196,5154.49660122,2350.295102845,4389.296601195,4211.20260119,3729.80460119,4726.621601235,5693.196244217143,5206.825958793927,4151.285118535,4332.775412795695,143.05510267499997,10603.76309875,51,7.6,4.8,-0.6,15.5,36.4,272,2.88,0.39,0.0,0.0,30274.96,13272.67,1.4,1.4,0.0,0.1,0.0,0.1,1.0,2.1,0,0
2024-11-29,1064.0,1132096.0,1204550144.0,1281641353216.0,1363666399821824.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2320.076102835,4332.40360119,3045.21860189,10030.184601165,8511.42510245,5918.47260196,127.039102675,2350.295102845,4389.296601195,4211.20260119,3729.80460119,4509.812387657857,5363.471458805357,4149.1210018665,3875.1160812283315,143.05510267499997,10030.184601165,45,6.8,3.4,-4.2,16.2,33.5,170,5.27,0.54,0.0,0.0,30152.18,25033.09,1.45,1.45,0.0,0.0,0.0,0.0,0.0,-0.2,0,0
2024-11-30,1065.0,1134225.0,1207949625.0,1286466350625.0,1370086663415625.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7349.227101465,143.05510267499997,4332.40360119,1975.99160285,10603.76309875,8511.42510245,1511.197102785,127.039102675,2350.295102845,4389.296601195,4211.20260119,4170.879530581428,5780.473601568214,4391.119068491167,3420.3539706871943,143.05510267499997,10030.184601165,3,7.4,3.4,-4.2,17.3,35.6,179,4.92,0.91,0.0,0.0,30033.26,24985.8,1.4,1.4,0.0,0.0,0.0,0.0,0.0,0.2,1,0
2024-12-01,1066.0,1136356.0,1211355496.0,1291304958736.0,1376531086012576.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10128.103601105,2320.076102835,143.05510267499997,3045.21860189,9721.757101,10603.76309875,6613.05860129,1511.197102785,127.039102675,2350.295102845,4389.296601195,4184.867959144286,6031.548244412143,4724.673351772167,3448.3962623248854,143.05510267499997,10128.103601105,51,6.8,1.9,-5.2,21.2,44.3,180,4.02,1.1,0.0,0.0,29918.37,21600.0,1.4,1.4,0.0,0.2,0.0,0.2,1.0,0.2,1,0
2024-12-02,1067.0,1138489.0,1214767763.0,1296157203121.0,1382999735730107.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8452.20460064,7349.227101465,2320.076102835,4332.40360119,10030.184601165,9721.757101,5207.500601215,6613.05860129,1511.197102785,127.039102675,2350.295102845,5110.041244542857,6263.3128157996425,5002.931168370999,3621.418430450681,143.05510267499997,10128.103601105,53,10.0,7.3,1.7,20.2,40.0,202,1.77,0.34,0.0,0.0,29807.7,5318.65,1.25,1.3,0.0,1.5,0.0,1.5,4.0,5.3,0,0
